order_id,order_date,customer_id,product,category,quantity,price
19009,2026-08-09,4162,Bread,Grocery,5,13452.84
19010,2026-03-01,464,Rice 5kg,Grocery,4,40565.54
19011,2026-08-06,1934,Sneakers,Apparel,2,43668.6
19012,2026-06-06,31,Eggs Dozen,Grocery,-1,14291.43
19013,2026-04-22,2587,Laptop,Electronics,3,34643.46
19014,2026-07-03,2809,Keyboard,Electronics,2,54996.31
19015,2026-07-03,277,Eggs Dozen,Grocery,3,36660.71
19016,2026-03-06,3646,Milk 1L,Grocery,5,37909.39
19017,2026-07-05,1343,Monitor,Electronics,2,56494.01
19018,2026-06-18,561,Laptop,Electronics,4,16353.65
19019,2026-05-22,2833,Rice 5kg,Grocery,4,67857.58
19020,2026-07-06,1411,Rice 5kg,Grocery,5,23711.22
19021,2026-08-14,1285,Eggs Dozen,Grocery,4,72537.07
19022,2026-05-02,276,Bread,Grocery,2,58438.99
19023,2026-06-22,4164,Milk 1L,Grocery,1,75347.2
19024,2026-06-10,4255,Bread,Grocery,5,4387.76
19025,2026-06-15,3880,Bread,Grocery,4,18791.48
19026,2026-07-09,840,Rice 5kg,Grocery,3,47699.87
19027,2026-06-06,4790,Bread,Grocery,1,43311.12
19028,2026-04-07,517,Milk 1L,Grocery,3,65516.5
19029,2026-08-13,2356,Monitor,Electronics,4,17626.71
19030,2026-05-09,2773,Jeans,Apparel,3,49504.72
19031,2026-05-11,25,T-Shirt,Apparel,3,53013.23
19032,2026-07-27,2612,Jeans,Apparel,4,45155.81
19033,2026-03-05,563,Eggs Dozen,Grocery,1,10192.09
19034,2026-04-25,2102,T-Shirt,Apparel,3,47875.08
19035,2026-07-16,1295,Bread,Grocery,3,26576.42
19036,2026-06-12,3233,Keyboard,Electronics,3,72811.36
19037,2026-07-26,1497,Jacket,Apparel,2,59269.37
19038,2026-04-07,2911,T-Shirt,Apparel,3,66811.02
19039,2026-02-24,154,Jeans,Apparel,1,32384.66
19040,2026-05-25,1413,T-Shirt,Apparel,4,33148.43
19041,2026-05-25,3554,Milk 1L,Grocery,1,70324.79
19042,2026-07-17,3250,Mouse,Electronics,3,1349.97
19043,2026-03-30,4477,Jeans,Apparel,4,7624.03
19044,2026-03-10,3400,Keyboard,Electronics,4,12852.23
19045,2026-06-07,2720,Mouse,Electronics,5,35119.46
19046,2026-02-28,3919,Keyboard,Electronics,2,19795.32
19047,2026-05-14,3440,Milk 1L,Grocery,3,54671.94
19048,2026-06-10,4321,Rice 5kg,Grocery,5,15595.56
19049,2026-07-28,1584,Headphones,Electronics,1,31681.48
19050,2026-06-11,779,Jeans,Apparel,5,33729.49
19051,2026-07-20,1657,Eggs Dozen,Grocery,5,24495.92
19052,2026-08-03,1974,Keyboard,Electronics,4,27948.96
19053,2026-08-02,499,Sneakers,Apparel,2,435.01
19054,2026-07-09,3508,Keyboard,Electronics,3,17711.24
19055,2026-03-14,3309,Rice 5kg,Grocery,3,30137.64
19056,2026-06-02,2060,Jacket,Apparel,4,46127.88
19057,2026-03-23,3633,Eggs Dozen,Grocery,2,41466.29
19058,2026-04-07,2640,Eggs Dozen,Grocery,4,34418.73
19059,2026-03-03,1930,Laptop,Electronics,5,38954.26
19060,2026-03-28,1861,Eggs Dozen,Grocery,4,28742.75
19061,2026-05-14,1426,Jeans,Apparel,2,23008.44
19062,2026-02-28,124,Milk 1L,Grocery,1,63890.08
19063,2026-08-04,3742,Laptop,Electronics,4,36767.47
19064,2026-07-24,2781,Jacket,Apparel,4,23100.69
19065,2026-07-27,4392,Jeans,Apparel,1,69711.96
19066,2026-05-28,4081,Jacket,Apparel,1,75759.37
19067,2026-07-26,4831,Sneakers,Apparel,5,1789.74
19068,2026-03-09,2655,Laptop,Electronics,4,71189.22
19069,2026-03-22,4473,Milk 1L,Grocery,2,73844.27
19070,2026-07-20,2846,Bread,Grocery,1,8229.97
19071,2026-04-08,4064,T-Shirt,Apparel,2,51692.38
19072,2026-04-13,371,T-Shirt,Apparel,2,7127.13
19073,2026-08-04,3579,Milk 1L,Grocery,3,63915.41
19074,2026-04-14,4809,Jacket,Apparel,3,70193.66
19075,2026-08-06,373,Bread,Grocery,3,54767.31
19076,2026-04-21,1013,Bread,Grocery,4,702.78
19077,2026-04-25,3565,Milk 1L,Grocery,4,65339.63
19078,2026-04-15,4066,Bread,Grocery,4,39389.39
19078,2026-03-02,1226,Keyboard,Electronics,3,75597.71
19080,2026-05-22,4371,Rice 5kg,Grocery,5,38735.85
19081,2026-02-27,1622,Headphones,Electronics,5,7063.24
19082,2026-05-15,1387,Laptop,Electronics,2,9582.36
19083,2026-03-22,1226,Jeans,Apparel,5,23663.38
19084,2026-04-02,4891,Keyboard,Electronics,2,62880.4
19085,2026-06-26,1134,Bread,Grocery,2,21381.67
19086,2026-03-12,2120,Keyboard,Electronics,3,38935.91
19087,2026-07-26,4946,Jacket,Apparel,1,78524.44
19088,2026-06-11,655,Mouse,Electronics,2,35387.93
19089,2026-08-08,3669,Keyboard,Electronics,3,42300.8
19090,2026-04-26,4652,Rice 5kg,Grocery,3,55156.38
19091,2026-08-12,4627,Milk 1L,Grocery,2,54536.66
19092,2026-06-05,2011,Jacket,Apparel,5,58336.39
19093,2026-08-16,3575,Milk 1L,Grocery,1,70358.19
19094,2026-05-05,1510,T-Shirt,Apparel,1,72234.69
19095,2026-03-16,2094,Sneakers,Apparel,2,72077.74
19096,2026-02-20,344,Jeans,Apparel,3,19599.12
19097,2026-04-05,2259,Bread,Grocery,5,31942.47
19098,2026-07-10,2919,Jacket,Apparel,1,40885.46
19099,2026-06-10,194,Sneakers,Apparel,-1,75181.77
19100,2026-06-24,2370,Mouse,Electronics,3,20418.16
19101,2026-03-08,353,Sneakers,Apparel,2,53744.29
19102,2026-07-15,1763,Keyboard,Electronics,2,13450.24
19103,2026-04-14,2327,T-Shirt,Apparel,2,28502.37
19104,2026-08-02,1981,Milk 1L,Grocery,3,6554.95
19105,2026-07-15,3741,Jacket,Apparel,5,78439.33
19106,2026-06-17,3807,Eggs Dozen,Grocery,4,12521.21
19107,2026-05-09,99,Mouse,Electronics,5,63196.37
19108,2026-04-08,742,Sneakers,Apparel,2,76187.92
19109,2026-05-11,3833,Sneakers,Apparel,3,9791.07
19110,2026-08-15,2315,Headphones,Electronics,2,62493.12
19111,2026-05-10,89,Eggs Dozen,Grocery,5,72841.94
19112,2026-05-08,1586,Milk 1L,Grocery,1,65526.01
19113,2026-05-08,882,Bread,Grocery,1,18620.57
19114,2026-05-10,4292,Rice 5kg,Grocery,4,13449.52
19115,2026-03-14,3103,Jacket,Apparel,1,49943.58
19116,2026-06-23,4817,Keyboard,Electronics,1,13862.6
19117,2026-08-17,3601,Sneakers,Apparel,4,64605.67
19118,2026-06-25,2188,Jacket,Apparel,1,73580.98
19119,2026-05-07,1254,Milk 1L,Grocery,5,63554.13
19120,2026-03-19,1981,Milk 1L,Grocery,1,11418.88
19121,2026-05-18,2733,Mouse,Electronics,3,36899.48
19122,2026-06-24,2938,Eggs Dozen,Grocery,5,61370.41
19123,2026-06-15,203,T-Shirt,Apparel,2,5597.21
19123,2026-03-17,1812,Jeans,Apparel,2,67287.12
19125,2026-05-13,1423,Keyboard,Electronics,1,50226.49
19126,2026-02-28,3397,Eggs Dozen,Grocery,2,46186.14
19127,2026-05-31,2045,Jeans,Apparel,4,73917.04
19128,2026-07-28,4966,Keyboard,Electronics,4,44481.95
19129,2026-06-22,2181,Headphones,Electronics,3,32217.5
19130,2026-08-04,4693,Jeans,Apparel,1,53270.88
19131,2026-07-16,486,Jacket,Apparel,4,15415.1
19132,2026-07-22,4147,Sneakers,Apparel,1,34379.27
19133,2026-08-07,1504,T-Shirt,Apparel,5,37887.91
19134,2026-03-12,3344,Jeans,Apparel,4,28166.55
19135,2026-05-04,433,Jeans,Apparel,3,49322.12
19136,2026-06-28,2677,Monitor,Electronics,4,8570.92
19137,2026-03-25,3830,Rice 5kg,Grocery,3,44485.1
19138,2026-06-29,3286,Mouse,Electronics,4,37164.89
19139,2026-04-21,4902,Sneakers,Apparel,2,23133.24
19140,2026-06-30,894,Keyboard,Electronics,2,3429.63
19141,2026-05-11,1642,Keyboard,Electronics,2,17439.46
19142,2026-04-30,4642,T-Shirt,Apparel,3,24163.42
19143,2026-04-07,1480,Monitor,Electronics,3,4150.18
19144,2026-03-25,1827,Sneakers,Apparel,4,30197.16
19145,2026-06-03,2995,Jeans,Apparel,1,62834.21
19146,2026-05-19,1688,Keyboard,Electronics,4,11758.38
19147,2026-02-24,933,Eggs Dozen,Grocery,1,24540.91
19148,2026-04-20,354,Jeans,Apparel,3,51783.92
19149,2026-06-28,2021,Eggs Dozen,Grocery,4,46123.32
19150,2026-05-31,4581,Eggs Dozen,Grocery,2,60391.15
19150,2026-06-01,1049,Rice 5kg,Grocery,3,65690.77
19152,2026-06-19,1591,Jeans,Apparel,1,44885.28
19153,2026-03-09,3166,Mouse,Electronics,1,57480.83
19154,2026-05-30,4990,Jeans,Apparel,3,17829.51
19155,2026-08-06,4091,Bread,Grocery,3,61037.01
19156,2026-03-19,1720,Bread,Grocery,3,58691.86
19157,2026-02-24,4363,Sneakers,Apparel,5,29057.88
19158,2026-05-07,4241,Sneakers,Apparel,4,42916.68
19159,2026-04-28,420,Eggs Dozen,Grocery,2,23097.44
19160,2026-06-02,3588,T-Shirt,Apparel,5,24890.3
19161,2026-07-11,1322,Monitor,Electronics,2,26226.66
19162,2026-03-30,2961,Jacket,Apparel,2,67484.84
19163,2026-04-06,3953,Milk 1L,Grocery,2,27604.27
19164,2026-04-23,3955,Jacket,Apparel,4,59449.18
19165,2026-03-19,3666,Bread,Grocery,1,34120.62
19165,2026-04-13,2560,Jacket,Apparel,-1,21270.69
19167,2026-03-18,3721,Eggs Dozen,Grocery,2,27520.44
19168,2026-07-28,1753,T-Shirt,Apparel,3,7901.71
19169,2026-06-03,3930,Mouse,Electronics,2,38470.45
19170,2026-07-23,4956,Headphones,Electronics,5,24362.95
19171,2026-04-26,2686,Laptop,Electronics,5,75946.28
19172,2026-05-30,1824,Mouse,Electronics,4,68309.44
19173,2026-06-13,2854,Bread,Grocery,3,72068.97
19174,2026-07-01,4728,Jeans,Apparel,5,42617.06
19175,2026-03-12,1278,Jacket,Apparel,2,39891.09
19176,2026-03-16,483,Bread,Grocery,4,13149.02
19177,2026-05-11,8,Jeans,Apparel,4,63948.24
19178,2026-07-09,4764,Bread,Grocery,3,211.46
19179,2026-05-13,2599,Headphones,Electronics,-1,38234.09
19180,2026-07-25,773,Keyboard,Electronics,1,20424.04
19181,2026-06-25,2474,Sneakers,Apparel,1,20150.14
19182,2026-05-03,2870,Sneakers,Apparel,2,38372.67
19183,2026-05-13,1761,Keyboard,Electronics,4,66833.78
19184,2026-03-28,4678,Jacket,Apparel,3,60406.01
19185,2026-04-08,1579,Jacket,Apparel,5,19393.89
19186,2026-07-14,1882,Sneakers,Apparel,3,72523.1
19186,2026-03-21,2232,Eggs Dozen,Grocery,4,38536.07
19188,2026-05-21,862,T-Shirt,Apparel,2,60918.63
19189,2026-03-17,4015,Milk 1L,Grocery,1,49979.75
19190,2026-06-29,2399,Milk 1L,Grocery,1,
19191,2026-05-28,4451,Milk 1L,Grocery,1,49314.16
19192,2026-06-12,4676,Mouse,Electronics,5,76001.72
19193,2026-05-12,2677,Rice 5kg,Grocery,2,57990.51
19194,2026-07-26,2514,Sneakers,Apparel,1,3880.11
19195,2026-05-09,1076,Bread,Grocery,4,37041.52
19196,2026-03-02,2885,Sneakers,Apparel,3,7506.68
19197,2026-06-05,1289,T-Shirt,Apparel,2,64406.73
19198,2026-02-26,1073,Keyboard,Electronics,5,9763.08
19199,2026-03-18,44,Eggs Dozen,Grocery,4,38540.8
19200,2026-03-04,4878,Mouse,Electronics,4,8922.53
19201,2026-05-24,3827,Monitor,Electronics,5,16853.22
19202,2026-05-02,1823,T-Shirt,Apparel,2,50520.0
19203,2026-07-27,1894,Rice 5kg,Grocery,1,10480.27
19204,2026-04-25,775,Eggs Dozen,Grocery,1,15241.07
19205,2026-06-16,2562,Jeans,Apparel,-1,37953.63
19206,2026-06-29,1823,Rice 5kg,Grocery,2,67197.03
19207,2026-04-29,4540,Monitor,Electronics,5,70349.04
19208,2026-02-22,780,Sneakers,Apparel,-1,60773.84
19209,2026-05-02,293,T-Shirt,Apparel,3,35440.44
19210,2026-04-04,4769,Rice 5kg,Grocery,3,27758.4
19211,2026-03-05,477,Milk 1L,Grocery,5,61095.01
19212,2026-05-30,2740,Jacket,Apparel,2,33936.8
19213,2026-07-26,129,Jeans,Apparel,1,66770.13
19214,2026-06-26,985,Jeans,Apparel,2,4231.46
19215,2026-06-10,1920,Sneakers,Apparel,2,56329.48
19216,2026-03-09,952,Sneakers,Apparel,4,18743.54
19217,2026-08-14,2350,Bread,Grocery,5,55750.6
19218,2026-06-18,3771,Headphones,Electronics,1,44352.92
19219,2026-05-31,706,Rice 5kg,Grocery,4,26259.48
19220,2026-06-05,4590,Bread,Grocery,2,78886.08
19221,2026-08-18,4697,Bread,Grocery,4,72195.99
19222,2026-08-13,3129,T-Shirt,Apparel,1,19035.64
19223,2026-03-10,3877,Mouse,Electronics,2,72225.58
19224,2026-02-28,3389,Keyboard,Electronics,4,36860.54
19225,2026-06-16,3838,Monitor,Electronics,1,59861.57
19226,2026-07-05,3471,Eggs Dozen,Grocery,1,64768.19
19227,2026-07-29,2739,Monitor,Electronics,2,62175.14
19228,2026-03-20,4653,Bread,Grocery,4,77205.54
19229,2026-05-27,4868,T-Shirt,Apparel,4,26233.11
19230,2026-04-27,894,Keyboard,Electronics,5,49761.48
19231,2026-03-17,1945,Jacket,Apparel,2,35026.78
19232,2026-06-01,4504,Headphones,Electronics,-1,71683.26
19233,2026-07-23,1401,Sneakers,Apparel,4,28784.7
19234,2026-06-24,746,Laptop,Electronics,5,
19235,2026-05-19,4474,Headphones,Electronics,2,42516.76
19236,2026-06-19,2989,Headphones,Electronics,4,903.22
19237,2026-03-10,2082,Monitor,Electronics,3,68523.83
19238,2026-05-08,2961,Monitor,Electronics,1,47225.45
19239,2026-07-09,3720,Bread,Grocery,5,52170.94
19240,2026-04-15,3390,Milk 1L,Grocery,3,33092.57
19241,2026-08-17,2345,Rice 5kg,Grocery,5,36922.0
19242,2026-05-15,1803,Sneakers,Apparel,5,2192.05
19243,2026-06-02,2872,Laptop,Electronics,4,68822.15
19244,2026-03-30,3413,Bread,Grocery,5,12184.97
19245,2026-03-15,1643,Eggs Dozen,Grocery,1,68892.77
19246,2026-04-13,4613,Milk 1L,Grocery,3,9148.13
19247,2026-03-11,4370,Milk 1L,Grocery,2,32398.37
19248,2026-07-10,2069,Monitor,Electronics,3,68713.77
19249,2026-04-18,4955,Milk 1L,Grocery,2,7785.82
19250,2026-07-30,1618,Monitor,Electronics,3,53099.15
19251,2026-04-12,2229,Jeans,Apparel,1,33069.89
19252,2026-07-17,1729,Jacket,Apparel,4,55262.65
19253,2026-03-14,1676,Mouse,Electronics,5,71479.34
19254,2026-07-18,2493,Laptop,Electronics,4,70572.44
19255,2026-08-06,2057,Jeans,Apparel,4,60693.9
19256,2026-03-06,3283,T-Shirt,Apparel,4,1875.17
19257,2026-02-21,1119,Laptop,Electronics,4,18569.92
19258,2026-08-18,1888,Laptop,Electronics,1,18399.96
19259,2026-04-29,2481,Mouse,Electronics,2,11075.2
19260,2026-07-16,2632,T-Shirt,Apparel,4,46712.45
19261,2026-06-25,1985,T-Shirt,Apparel,3,15653.03
19262,2026-06-26,4421,Jacket,Apparel,5,5295.05
19263,2026-06-26,1719,Laptop,Electronics,3,65317.15
19264,2026-03-16,4934,Milk 1L,Grocery,3,65854.55
19265,2026-04-01,4549,Bread,Grocery,1,13822.9
19266,2026-05-19,3530,Milk 1L,Grocery,5,43079.6
19267,2026-04-07,4386,Mouse,Electronics,3,18233.88
19268,2026-07-15,21,Jacket,Apparel,3,38741.41
19269,2026-08-04,2630,Monitor,Electronics,5,1023.3
19270,2026-06-20,3570,T-Shirt,Apparel,3,43308.79
19271,2026-05-15,1791,Headphones,Electronics,2,33687.66
19272,2026-08-09,985,Sneakers,Apparel,4,55723.72
19273,2026-08-01,2627,Milk 1L,Grocery,2,66933.99
19274,2026-04-10,2157,Milk 1L,Grocery,2,42350.76
19275,2026-03-06,4086,Keyboard,Electronics,1,32692.75
19276,2026-07-05,3509,Milk 1L,Grocery,3,72242.67
19277,2026-02-27,4855,Keyboard,Electronics,-1,43179.39
19278,2026-05-21,1532,Rice 5kg,Grocery,5,9572.7
19279,2026-03-31,773,Headphones,Electronics,2,56182.44
19280,2026-03-02,4954,Laptop,Electronics,2,25384.11
19280,2026-04-13,1486,Bread,Grocery,5,44308.27
19282,2026-05-10,1154,Rice 5kg,Grocery,1,39437.49
19283,2026-04-08,435,T-Shirt,Apparel,2,67423.33
19284,2026-05-25,4763,T-Shirt,Apparel,2,75693.44
19285,2026-06-12,4112,Eggs Dozen,Grocery,2,73160.64
19286,2026-03-14,4005,Headphones,Electronics,3,7410.57
19287,2026-03-26,790,Jacket,Apparel,5,77936.49
19288,2026-08-07,3376,Jacket,Apparel,5,51041.65
19289,2026-04-29,4869,T-Shirt,Apparel,2,39166.04
19290,2026-03-31,1992,Sneakers,Apparel,4,4468.81
19291,2026-04-16,1277,Eggs Dozen,Grocery,1,17102.87
19291,2026-03-16,199,Jacket,Apparel,3,17857.14
19293,2026-04-13,1127,Rice 5kg,Grocery,3,29543.76
19294,2026-04-28,2956,Jacket,Apparel,2,45046.46
19295,2026-05-23,3943,Rice 5kg,Grocery,3,17743.29
19296,2026-04-28,434,Milk 1L,Grocery,1,21508.68
19297,2026-02-28,4766,Laptop,Electronics,3,63185.5
19298,2026-07-05,1939,Laptop,Electronics,2,7714.24
19299,2026-07-11,4727,Keyboard,Electronics,4,19784.81
19300,2026-06-04,2879,Bread,Grocery,1,78834.44
19301,2026-05-07,4654,Jacket,Apparel,5,6440.25
19302,2026-08-12,713,Jacket,Apparel,2,4852.37
19303,2026-06-05,4641,Jeans,Apparel,5,
19304,2026-07-05,1700,Rice 5kg,Grocery,-1,64877.0
19305,2026-04-06,2210,Eggs Dozen,Grocery,4,29010.93
19306,2026-04-03,210,Monitor,Electronics,1,57722.44
19307,2026-02-23,565,Keyboard,Electronics,4,6763.42
19308,2026-03-12,2656,Mouse,Electronics,5,64414.44
19309,2026-06-07,3171,Keyboard,Electronics,3,59019.23
19310,2026-06-26,2098,Jacket,Apparel,4,25576.35
19311,2026-08-03,784,Laptop,Electronics,4,20348.54
19312,2026-05-04,1188,Bread,Grocery,1,78256.47
19313,2026-07-25,4781,Bread,Grocery,3,24549.69
19314,2026-05-27,1842,Keyboard,Electronics,1,2225.22
19315,2026-03-31,255,Monitor,Electronics,2,5236.94
19316,2026-04-12,77,Monitor,Electronics,2,30454.58
19317,2026-05-08,3732,Milk 1L,Grocery,1,26450.94
19318,2026-06-13,4478,Milk 1L,Grocery,4,54536.3
19319,2026-06-06,1001,Monitor,Electronics,2,41771.82
19320,2026-08-07,1849,Sneakers,Apparel,2,26596.3
19321,2026-03-19,1470,Bread,Grocery,1,18175.01
19322,2026-04-09,4277,T-Shirt,Apparel,1,62629.59
19323,2026-07-06,4423,Jacket,Apparel,5,50090.21
19324,2026-03-03,635,Eggs Dozen,Grocery,5,76698.98
19325,2026-06-12,1909,Laptop,Electronics,4,53625.31
19326,2026-03-03,4290,Rice 5kg,Grocery,4,28476.96
19327,2026-03-03,189,Sneakers,Apparel,1,33042.11
19328,2026-06-25,4662,Milk 1L,Grocery,5,77464.9
19329,2026-08-16,4666,Jeans,Apparel,1,68151.49
19330,2026-03-02,2326,Jacket,Apparel,2,13656.53
19331,2026-05-29,4140,Jeans,Apparel,4,24502.57
19332,2026-04-08,4221,Eggs Dozen,Grocery,1,21796.35
19333,2026-07-01,547,T-Shirt,Apparel,5,35418.37
19334,2026-05-18,3033,Eggs Dozen,Grocery,5,76800.96
19335,2026-06-20,2239,Milk 1L,Grocery,5,65097.95
19336,2026-07-23,2474,Jacket,Apparel,2,47653.12
19337,2026-06-27,3241,Laptop,Electronics,4,12066.71
19338,2026-03-30,3931,Rice 5kg,Grocery,2,40880.61
19339,2026-05-01,1559,Mouse,Electronics,3,26318.71
19340,2026-06-14,2356,Laptop,Electronics,4,68004.12
19341,2026-04-28,213,Rice 5kg,Grocery,2,36393.41
19342,2026-07-10,1459,Rice 5kg,Grocery,1,2197.07
19343,2026-04-28,3480,Eggs Dozen,Grocery,5,66244.28
19344,2026-06-11,1041,Milk 1L,Grocery,2,63712.38
19345,2026-04-15,2684,Mouse,Electronics,4,51446.16
19346,2026-07-21,3087,Bread,Grocery,4,8921.5
19347,2026-03-05,2212,Rice 5kg,Grocery,4,18783.19
19348,2026-06-20,591,Headphones,Electronics,5,50518.39
19349,2026-06-24,33,Sneakers,Apparel,3,54008.98
19350,2026-07-04,4932,Keyboard,Electronics,-1,51941.86
19350,2026-05-04,1839,Monitor,Electronics,1,70550.89
19352,2026-05-23,4014,Headphones,Electronics,2,48426.31
19353,2026-06-19,2197,T-Shirt,Apparel,5,35737.3
19354,2026-06-01,2588,Sneakers,Apparel,5,15621.27
19355,2026-07-06,2548,T-Shirt,Apparel,2,13755.81
19356,2026-02-21,3040,Sneakers,Apparel,1,35919.94
19357,2026-05-17,1475,Sneakers,Apparel,4,52418.52
19358,2026-03-05,2903,Milk 1L,Grocery,2,48018.84
19359,2026-07-26,791,Eggs Dozen,Grocery,2,55664.89
19360,2026-08-07,198,Jacket,Apparel,5,54470.66
19361,2026-07-29,592,Rice 5kg,Grocery,1,7689.17
19362,2026-02-26,1003,T-Shirt,Apparel,1,28735.98
19363,2026-03-04,258,Milk 1L,Grocery,3,35019.76
19364,2026-03-02,1166,T-Shirt,Apparel,5,79628.74
19365,2026-08-01,2884,Sneakers,Apparel,2,39264.74
19366,2026-03-01,209,Jacket,Apparel,2,71265.44
19367,2026-03-30,4137,Laptop,Electronics,1,45010.16
19368,2026-08-13,3109,Rice 5kg,Grocery,4,28780.37
19369,2026-06-10,273,Milk 1L,Grocery,1,2908.5
19370,2026-07-25,1995,Jeans,Apparel,1,21574.71
19371,2026-04-01,2549,Mouse,Electronics,1,6407.02
19372,2026-07-01,2132,Keyboard,Electronics,4,75423.86
19373,2026-08-07,194,Milk 1L,Grocery,2,24794.49
19374,2026-04-08,4655,Headphones,Electronics,3,32149.05
19375,2026-05-28,4464,Mouse,Electronics,5,
19376,2026-07-22,344,Jeans,Apparel,5,30001.16
19377,2026-02-28,63,Jeans,Apparel,4,36902.19
19378,2026-03-25,394,Mouse,Electronics,3,26182.27
19379,2026-04-03,4981,Jacket,Apparel,3,61683.02
19380,2026-08-03,940,Jeans,Apparel,2,55747.8
19381,2026-08-13,2286,T-Shirt,Apparel,5,1116.28
19382,2026-06-21,1246,Bread,Grocery,5,30337.44
19383,2026-03-16,4349,Eggs Dozen,Grocery,3,74658.11
19384,2026-05-10,4729,Jacket,Apparel,2,27061.01
19385,2026-03-14,1486,T-Shirt,Apparel,5,68332.86
19386,2026-04-17,1767,T-Shirt,Apparel,5,6530.09
19387,2026-06-08,3707,Jacket,Apparel,4,22480.28
19388,2026-04-19,1224,Bread,Grocery,-1,19705.53
19389,2026-04-13,3766,Jeans,Apparel,5,31378.82
19390,2026-06-24,3527,Jacket,Apparel,-1,33142.19
19391,2026-06-24,4756,Jeans,Apparel,4,56716.9
19392,2026-08-13,4442,Mouse,Electronics,3,14413.44
19393,2026-04-04,2106,Eggs Dozen,Grocery,2,5951.43
19394,2026-03-12,277,T-Shirt,Apparel,4,86.52
19395,2026-07-19,2117,Mouse,Electronics,3,52945.12
19396,2026-05-13,2197,Eggs Dozen,Grocery,2,23952.82
19397,2026-07-23,1078,Milk 1L,Grocery,1,35874.06
19398,2026-06-11,3857,Laptop,Electronics,4,31056.21
19399,2026-05-16,4931,Jeans,Apparel,2,53516.14
19400,2026-08-16,4081,Jacket,Apparel,5,56420.77
19401,2026-05-11,4802,Headphones,Electronics,4,79818.06
19402,2026-04-12,2779,Sneakers,Apparel,5,8671.36
19403,2026-05-02,1621,Mouse,Electronics,5,64116.91
19404,2026-03-12,4532,Sneakers,Apparel,5,3847.4
19405,2026-07-07,1844,Sneakers,Apparel,2,75079.13
19406,2026-07-04,1784,Rice 5kg,Grocery,5,39011.79
19407,2026-05-21,2004,Eggs Dozen,Grocery,5,3612.77
19408,2026-08-12,4823,Monitor,Electronics,1,30345.84
19409,2026-07-29,1575,Milk 1L,Grocery,1,19344.18
19410,2026-04-20,1007,Mouse,Electronics,3,53781.77
19411,2026-07-30,304,Eggs Dozen,Grocery,1,52085.76
19412,2026-05-01,3702,Laptop,Electronics,4,64270.41
19413,2026-06-10,3201,Jeans,Apparel,2,65835.05
19414,2026-03-07,57,Mouse,Electronics,1,17214.48
19415,2026-06-14,2597,Rice 5kg,Grocery,3,21025.18
19416,2026-06-17,4324,Milk 1L,Grocery,3,34347.81
19416,2026-02-26,3592,Monitor,Electronics,5,6870.37
19418,2026-05-03,2043,Rice 5kg,Grocery,1,15179.77
19419,2026-04-02,4081,Jacket,Apparel,2,54895.21
19420,2026-07-13,979,Keyboard,Electronics,3,34843.35
19421,2026-04-25,2403,Bread,Grocery,2,21384.36
19422,2026-05-07,4117,Monitor,Electronics,2,62508.78
19423,2026-05-14,454,Bread,Grocery,5,41173.93
19424,2026-06-13,118,Sneakers,Apparel,4,51742.92
19425,2026-03-22,4487,T-Shirt,Apparel,1,1247.52
19426,2026-08-07,3325,Milk 1L,Grocery,1,15706.39
19427,2026-07-11,3860,T-Shirt,Apparel,4,13779.31
19428,2026-03-05,1375,Laptop,Electronics,2,37034.46
19429,2026-05-13,3590,Jacket,Apparel,4,11385.81
19430,2026-03-09,358,Keyboard,Electronics,3,60828.15
19430,2026-03-28,2814,Bread,Grocery,5,62136.19
19432,2026-05-12,104,Monitor,Electronics,3,28715.4
19433,2026-03-05,1470,T-Shirt,Apparel,1,75647.33
19434,2026-03-15,3913,Keyboard,Electronics,1,50074.06
19435,2026-05-15,3798,Eggs Dozen,Grocery,2,68380.63
19436,2026-04-02,2115,Bread,Grocery,3,66381.75
19437,2026-08-04,980,Keyboard,Electronics,5,56118.31
19437,2026-07-16,4506,Rice 5kg,Grocery,1,57364.07
19439,2026-06-06,1747,Eggs Dozen,Grocery,3,48988.48
19440,2026-05-11,2819,Bread,Grocery,1,5396.58
19441,2026-07-28,3953,Headphones,Electronics,5,77679.02
19442,2026-04-03,3600,Headphones,Electronics,5,66377.25
19443,2026-03-12,3302,Milk 1L,Grocery,1,63374.52
19444,2026-03-17,2963,Jacket,Apparel,3,4773.98
19445,2026-04-09,1475,Headphones,Electronics,4,5888.53
19446,2026-05-04,1298,Keyboard,Electronics,4,43629.07
19447,2026-06-05,394,Jacket,Apparel,2,42399.9
19448,2026-04-18,1199,Keyboard,Electronics,1,69935.98
19449,2026-03-26,4401,Milk 1L,Grocery,4,59253.77
19450,2026-07-15,4979,Mouse,Electronics,1,52964.86
19451,2026-07-04,12,Sneakers,Apparel,1,38499.35
19452,2026-02-27,2235,Monitor,Electronics,4,63027.6
19453,2026-07-21,3057,Sneakers,Apparel,2,24871.85
19454,2026-06-16,4438,Sneakers,Apparel,3,47940.89
19455,2026-03-14,1388,Jeans,Apparel,5,65218.16
19456,2026-04-27,1262,Bread,Grocery,4,77213.01
19457,2026-06-10,1965,Mouse,Electronics,4,1912.39
19458,2026-07-08,387,Headphones,Electronics,5,31503.31
19459,2026-03-23,3594,Jeans,Apparel,4,16967.78
19460,2026-07-03,966,Mouse,Electronics,2,43906.73
19461,2026-04-30,3348,Jacket,Apparel,4,9468.01
19462,2026-08-12,1274,Milk 1L,Grocery,3,46616.97
